article,date,sales
35,2014-12-14,584
35,2014-12-15,379
35,2014-12-16,434
35,2014-12-17,468
35,2014-12-18,469
35,2014-12-19,529
35,2014-12-20,523
35,2014-12-21,565
35,2014-12-22,396
35,2014-12-23,450
35,2014-12-24,395
35,2014-12-25,470
35,2014-12-26,475
35,2014-12-27,505
35,2014-12-28,603
35,2014-12-29,382
35,2014-12-30,418
35,2014-12-31,400
35,2015-01-01,442
35,2015-01-02,456
35,2015-01-03,503
35,2015-01-04,510
35,2015-01-05,364
35,2015-01-06,416
35,2015-01-07,428
35,2015-01-08,452
35,2015-01-09,521
35,2015-01-10,488
35,2015-01-11,497
35,2015-01-12,391
35,2015-01-13,396
35,2015-01-14,426
35,2015-01-15,469
35,2015-01-16,457
35,2015-01-17,493
35,2015-01-18,588
35,2015-01-19,357
35,2015-01-20,389
35,2015-01-21,463
35,2015-01-22,436
35,2015-01-23,488
35,2015-01-24,538
35,2015-01-25,542
35,2015-01-26,353
35,2015-01-27,411
35,2015-01-28,427
35,2015-01-29,434
35,2015-01-30,467
35,2015-01-31,534
35,2015-02-01,561
35,2015-02-02,390
35,2015-02-03,433
35,2015-02-04,451
35,2015-02-05,488
35,2015-02-06,508
35,2015-02-07,545
35,2015-02-08,615
35,2015-02-09,362
35,2015-02-10,443
35,2015-02-11,454
35,2015-02-12,500
35,2015-02-13,529
35,2015-02-14,557
35,2015-02-15,560
35,2015-02-16,414
35,2015-02-17,435
35,2015-02-18,473
35,2015-02-19,535
35,2015-02-20,526
35,2015-02-21,582
35,2015-02-22,598
35,2015-02-23,407
35,2015-02-24,450
35,2015-02-25,449
35,2015-02-26,487
35,2015-02-27,492
35,2015-02-28,587
35,2015-03-01,696
35,2015-03-02,473
35,2015-03-03,584
35,2015-03-04,499
35,2015-03-05,595
35,2015-03-06,626
35,2015-03-07,666
35,2015-03-08,744
35,2015-03-09,449
35,2015-03-10,533
35,2015-03-11,579
35,2015-03-12,605
35,2015-03-13,648
35,2015-03-14,692
35,2015-03-15,684
35,2015-03-16,453
35,2015-03-17,593
35,2015-03-18,560
35,2015-03-19,599
35,2015-03-20,603
35,2015-03-21,721
35,2015-03-22,663
35,2015-03-23,486
35,2015-03-24,564
35,2015-03-25,553
35,2015-03-26,565
35,2015-03-27,616
35,2015-03-28,644
35,2015-03-29,684
35,2015-03-30,453
35,2015-03-31,549
35,2015-04-01,648
35,2015-04-02,636
35,2015-04-03,716
35,2015-04-04,783
35,2015-04-05,765
35,2015-04-06,520
35,2015-04-07,635
35,2015-04-08,640
35,2015-04-09,684
35,2015-04-10,720
35,2015-04-11,783
35,2015-04-12,826
35,2015-04-13,507
35,2015-04-14,599
35,2015-04-15,653
35,2015-04-16,709
35,2015-04-17,744
35,2015-04-18,794
35,2015-04-19,858
35,2015-04-20,556
35,2015-04-21,675
35,2015-04-22,661
35,2015-04-23,701
35,2015-04-24,707
35,2015-04-25,725
35,2015-04-26,859
35,2015-04-27,525
35,2015-04-28,649
35,2015-04-29,663
35,2015-04-30,709
35,2015-05-01,759
35,2015-05-02,812
35,2015-05-03,909
35,2015-05-04,555
35,2015-05-05,689
35,2015-05-06,707
35,2015-05-07,762
35,2015-05-08,771
35,2015-05-09,877
35,2015-05-10,844
35,2015-05-11,561
35,2015-05-12,658
35,2015-05-13,666
35,2015-05-14,727
35,2015-05-15,766
35,2015-05-16,818
35,2015-05-17,866
35,2015-05-18,591
35,2015-05-19,693
35,2015-05-20,700
35,2015-05-21,733
35,2015-05-22,743
35,2015-05-23,875
35,2015-05-24,963
35,2015-05-25,602
35,2015-05-26,682
35,2015-05-27,655
35,2015-05-28,708
35,2015-05-29,800
35,2015-05-30,792
35,2015-05-31,871
35,2015-06-01,618
35,2015-06-02,715
35,2015-06-03,748
35,2015-06-04,768
35,2015-06-05,803
35,2015-06-06,914
35,2015-06-07,1007
35,2015-06-08,603
35,2015-06-09,742
35,2015-06-10,732
35,2015-06-11,745
35,2015-06-12,857
35,2015-06-13,894
35,2015-06-14,968
35,2015-06-15,612
35,2015-06-16,792
35,2015-06-17,695
35,2015-06-18,817
35,2015-06-19,864
35,2015-06-20,914
35,2015-06-21,885
35,2015-06-22,660
35,2015-06-23,689
35,2015-06-24,768
35,2015-06-25,744
35,2015-06-26,860
35,2015-06-27,912
35,2015-06-28,914
35,2015-06-29,645
35,2015-06-30,733
35,2015-07-01,776
35,2015-07-02,836
35,2015-07-03,898
35,2015-07-04,957
35,2015-07-05,992
35,2015-07-06,660
35,2015-07-07,741
35,2015-07-08,810
35,2015-07-09,859
35,2015-07-10,887
35,2015-07-11,932
35,2015-07-12,983
35,2015-07-13,712
35,2015-07-14,727
35,2015-07-15,792
35,2015-07-16,812
35,2015-07-17,929
35,2015-07-18,981
35,2015-07-19,1020
35,2015-07-20,686
35,2015-07-21,771
35,2015-07-22,817
35,2015-07-23,848
35,2015-07-24,871
35,2015-07-25,981
35,2015-07-26,944
35,2015-07-27,639
35,2015-07-28,777
35,2015-07-29,785
35,2015-07-30,844
35,2015-07-31,870
35,2015-08-01,811
35,2015-08-02,891
35,2015-08-03,627
35,2015-08-04,700
35,2015-08-05,638
35,2015-08-06,731
35,2015-08-07,749
35,2015-08-08,851
35,2015-08-09,951
35,2015-08-10,516
35,2015-08-11,690
35,2015-08-12,652
35,2015-08-13,754
35,2015-08-14,831
35,2015-08-15,837
35,2015-08-16,846
35,2015-08-17,570
35,2015-08-18,725
35,2015-08-19,684
35,2015-08-20,728
35,2015-08-21,833
35,2015-08-22,866
35,2015-08-23,875
35,2015-08-24,609
35,2015-08-25,703
35,2015-08-26,727
35,2015-08-27,749
35,2015-08-28,785
35,2015-08-29,849
35,2015-08-30,886
35,2015-08-31,590
35,2015-09-01,645
35,2015-09-02,614
35,2015-09-03,730
35,2015-09-04,711
35,2015-09-05,788
35,2015-09-06,823
35,2015-09-07,580
35,2015-09-08,623
35,2015-09-09,648
35,2015-09-10,705
35,2015-09-11,711
35,2015-09-12,728
35,2015-09-13,788
35,2015-09-14,571
35,2015-09-15,669
35,2015-09-16,656
35,2015-09-17,666
35,2015-09-18,745
35,2015-09-19,828
35,2015-09-20,852
35,2015-09-21,579
35,2015-09-22,642
35,2015-09-23,642
35,2015-09-24,642
35,2015-09-25,755
35,2015-09-26,774
35,2015-09-27,793
35,2015-09-28,557
35,2015-09-29,637
35,2015-09-30,645
35,2015-10-01,641
35,2015-10-02,663
35,2015-10-03,684
35,2015-10-04,764
35,2015-10-05,525
35,2015-10-06,598
35,2015-10-07,654
35,2015-10-08,616
35,2015-10-09,693
35,2015-10-10,659
35,2015-10-11,800
35,2015-10-12,499
35,2015-10-13,578
35,2015-10-14,622
35,2015-10-15,627
35,2015-10-16,674
35,2015-10-17,762
35,2015-10-18,786
35,2015-10-19,500
35,2015-10-20,595
35,2015-10-21,554
35,2015-10-22,634
35,2015-10-23,648
35,2015-10-24,742
35,2015-10-25,773
35,2015-10-26,509
35,2015-10-27,627
35,2015-10-28,589
35,2015-10-29,649
35,2015-10-30,708
35,2015-10-31,698
35,2015-11-01,860
35,2015-11-02,590
35,2015-11-03,637
35,2015-11-04,634
35,2015-11-05,639
35,2015-11-06,711
35,2015-11-07,735
35,2015-11-08,839
35,2015-11-09,523
35,2015-11-10,663
35,2015-11-11,682
35,2015-11-12,689
35,2015-11-13,782
35,2015-11-14,832
35,2015-11-15,864
35,2015-11-16,575
35,2015-11-17,643
35,2015-11-18,650
35,2015-11-19,687
35,2015-11-20,765
35,2015-11-21,753
35,2015-11-22,903
35,2015-11-23,512
35,2015-11-24,616
35,2015-11-25,630
35,2015-11-26,677
35,2015-11-27,744
35,2015-11-28,750
35,2015-11-29,833
35,2015-11-30,547
35,2015-12-01,472
35,2015-12-02,425
35,2015-12-03,463
35,2015-12-04,532
35,2015-12-05,548
35,2015-12-06,592
35,2015-12-07,414
35,2015-12-08,456
35,2015-12-09,442
35,2015-12-10,490
35,2015-12-11,522
35,2015-12-12,550
35,2015-12-13,585
35,2015-12-14,394
35,2015-12-15,494
35,2015-12-16,456
35,2015-12-17,476
35,2015-12-18,526
35,2015-12-19,534
35,2015-12-20,598
35,2015-12-21,395
35,2015-12-22,459
35,2015-12-23,398
35,2015-12-24,495
35,2015-12-25,527
35,2015-12-26,546
35,2015-12-27,580
35,2015-12-28,369
35,2015-12-29,505
35,2015-12-30,446
35,2015-12-31,489
35,2016-01-01,505
35,2016-01-02,537
35,2016-01-03,548
35,2016-01-04,402
35,2016-01-05,447
35,2016-01-06,448
35,2016-01-07,465
35,2016-01-08,511
35,2016-01-09,526
35,2016-01-10,559
35,2016-01-11,346
35,2016-01-12,451
35,2016-01-13,418
35,2016-01-14,511
35,2016-01-15,486
35,2016-01-16,531
35,2016-01-17,563
35,2016-01-18,355
35,2016-01-19,470
35,2016-01-20,454
35,2016-01-21,484
35,2016-01-22,505
35,2016-01-23,526
35,2016-01-24,583
35,2016-01-25,383
35,2016-01-26,443
35,2016-01-27,474
35,2016-01-28,482
35,2016-01-29,500
35,2016-01-30,535
35,2016-01-31,604
35,2016-02-01,432
35,2016-02-02,548
35,2016-02-03,500
35,2016-02-04,520
35,2016-02-05,579
35,2016-02-06,621
35,2016-02-07,630
35,2016-02-08,414
35,2016-02-09,530
35,2016-02-10,494
35,2016-02-11,486
35,2016-02-12,572
35,2016-02-13,643
35,2016-02-14,612
35,2016-02-15,399
35,2016-02-16,486
35,2016-02-17,516
35,2016-02-18,499
35,2016-02-19,552
35,2016-02-20,616
35,2016-02-21,659
35,2016-02-22,428
35,2016-02-23,489
35,2016-02-24,456
35,2016-02-25,517
35,2016-02-26,575
35,2016-02-27,613
35,2016-02-28,640
35,2016-02-29,436
35,2016-03-01,602
35,2016-03-02,584
35,2016-03-03,668
35,2016-03-04,686
35,2016-03-05,689
35,2016-03-06,794
35,2016-03-07,527
35,2016-03-08,575
35,2016-03-09,614
35,2016-03-10,640
35,2016-03-11,652
35,2016-03-12,731
35,2016-03-13,792
35,2016-03-14,506
35,2016-03-15,613
35,2016-03-16,572
35,2016-03-17,604
35,2016-03-18,696
35,2016-03-19,758
35,2016-03-20,764
35,2016-03-21,527
35,2016-03-22,613
35,2016-03-23,572
35,2016-03-24,628
35,2016-03-25,640
35,2016-03-26,705
35,2016-03-27,828
35,2016-03-28,533
35,2016-03-29,603
35,2016-03-30,612
35,2016-03-31,590
35,2016-04-01,822
35,2016-04-02,785
35,2016-04-03,863
35,2016-04-04,591
35,2016-04-05,724
35,2016-04-06,691
35,2016-04-07,733
35,2016-04-08,778
35,2016-04-09,850
35,2016-04-10,926
35,2016-04-11,561
35,2016-04-12,704
35,2016-04-13,692
35,2016-04-14,725
35,2016-04-15,749
35,2016-04-16,806
35,2016-04-17,847
35,2016-04-18,580
35,2016-04-19,687
35,2016-04-20,701
35,2016-04-21,801
35,2016-04-22,801
35,2016-04-23,856
35,2016-04-24,900
35,2016-04-25,640
35,2016-04-26,683
35,2016-04-27,690
35,2016-04-28,734
35,2016-04-29,797
35,2016-04-30,830
35,2016-05-01,919
35,2016-05-02,639
35,2016-05-03,787
35,2016-05-04,724
35,2016-05-05,762
35,2016-05-06,881
35,2016-05-07,897
35,2016-05-08,1000
35,2016-05-09,651
35,2016-05-10,766
35,2016-05-11,721
35,2016-05-12,790
35,2016-05-13,833
35,2016-05-14,906
35,2016-05-15,942
35,2016-05-16,627
35,2016-05-17,760
35,2016-05-18,760
35,2016-05-19,783
35,2016-05-20,829
35,2016-05-21,883
35,2016-05-22,918
35,2016-05-23,636
35,2016-05-24,753
35,2016-05-25,777
35,2016-05-26,784
35,2016-05-27,854
35,2016-05-28,913
35,2016-05-29,1001
35,2016-05-30,622
35,2016-05-31,756
35,2016-06-01,815
35,2016-06-02,796
35,2016-06-03,837
35,2016-06-04,1068
35,2016-06-05,971
35,2016-06-06,678
35,2016-06-07,726
35,2016-06-08,736
35,2016-06-09,811
35,2016-06-10,910
35,2016-06-11,1007
35,2016-06-12,1073
35,2016-06-13,681
35,2016-06-14,827
35,2016-06-15,794
35,2016-06-16,836
35,2016-06-17,888
35,2016-06-18,964
35,2016-06-19,995
35,2016-06-20,747
35,2016-06-21,738
35,2016-06-22,812
35,2016-06-23,852
35,2016-06-24,994
35,2016-06-25,1032
35,2016-06-26,1019
35,2016-06-27,715
35,2016-06-28,774
35,2016-06-29,821
35,2016-06-30,854
35,2016-07-01,930
35,2016-07-02,1036
35,2016-07-03,1090
35,2016-07-04,720
35,2016-07-05,864
35,2016-07-06,858
35,2016-07-07,879
35,2016-07-08,945
35,2016-07-09,1049
35,2016-07-10,1096
35,2016-07-11,749
35,2016-07-12,851
35,2016-07-13,837
35,2016-07-14,879
35,2016-07-15,998
35,2016-07-16,1059
35,2016-07-17,1140
35,2016-07-18,767
35,2016-07-19,892
35,2016-07-20,868
35,2016-07-21,913
35,2016-07-22,979
35,2016-07-23,1008
35,2016-07-24,1115
35,2016-07-25,690
35,2016-07-26,871
35,2016-07-27,878
35,2016-07-28,888
35,2016-07-29,915
35,2016-07-30,1039
35,2016-07-31,1060
35,2016-08-01,671
35,2016-08-02,773
35,2016-08-03,776
35,2016-08-04,813
35,2016-08-05,891
35,2016-08-06,971
35,2016-08-07,959
35,2016-08-08,655
35,2016-08-09,731
35,2016-08-10,756
35,2016-08-11,790
35,2016-08-12,875
35,2016-08-13,867
35,2016-08-14,996
35,2016-08-15,629
35,2016-08-16,758
35,2016-08-17,762
35,2016-08-18,733
35,2016-08-19,861
35,2016-08-20,912
35,2016-08-21,956
35,2016-08-22,614
35,2016-08-23,751
35,2016-08-24,762
35,2016-08-25,845
35,2016-08-26,847
35,2016-08-27,890
35,2016-08-28,935
35,2016-08-29,630
35,2016-08-30,769
35,2016-08-31,775
35,2016-09-01,704
35,2016-09-02,755
35,2016-09-03,856
35,2016-09-04,868
35,2016-09-05,598
35,2016-09-06,699
35,2016-09-07,704
35,2016-09-08,729
35,2016-09-09,787
35,2016-09-10,863
35,2016-09-11,902
35,2016-09-12,600
35,2016-09-13,669
35,2016-09-14,689
35,2016-09-15,771
35,2016-09-16,762
35,2016-09-17,833
35,2016-09-18,968
35,2016-09-19,604
35,2016-09-20,751
35,2016-09-21,650
35,2016-09-22,727
35,2016-09-23,803
35,2016-09-24,821
35,2016-09-25,915
35,2016-09-26,578
35,2016-09-27,658
35,2016-09-28,731
35,2016-09-29,753
35,2016-09-30,817
35,2016-10-01,777
35,2016-10-02,835
35,2016-10-03,573
35,2016-10-04,617
35,2016-10-05,643
35,2016-10-06,684
35,2016-10-07,747
35,2016-10-08,757
35,2016-10-09,865
35,2016-10-10,531
35,2016-10-11,689
35,2016-10-12,636
35,2016-10-13,687
35,2016-10-14,729
35,2016-10-15,781
35,2016-10-16,881
35,2016-10-17,556
35,2016-10-18,622
35,2016-10-19,690
35,2016-10-20,635
35,2016-10-21,775
35,2016-10-22,788
35,2016-10-23,848
35,2016-10-24,517
35,2016-10-25,594
35,2016-10-26,631
35,2016-10-27,690
35,2016-10-28,745
35,2016-10-29,767
35,2016-10-30,822
35,2016-10-31,575
35,2016-11-01,689
35,2016-11-02,678
35,2016-11-03,743
35,2016-11-04,831
35,2016-11-05,810
35,2016-11-06,940
35,2016-11-07,530
35,2016-11-08,672
35,2016-11-09,678
35,2016-11-10,776
35,2016-11-11,822
35,2016-11-12,853
35,2016-11-13,898
35,2016-11-14,540
35,2016-11-15,660
35,2016-11-16,705
35,2016-11-17,744
35,2016-11-18,779
35,2016-11-19,836
35,2016-11-20,903
35,2016-11-21,592
35,2016-11-22,724
35,2016-11-23,732
35,2016-11-24,790
35,2016-11-25,778
35,2016-11-26,861
35,2016-11-27,887
35,2016-11-28,621
35,2016-11-29,723
35,2016-11-30,698
35,2016-12-01,500
35,2016-12-02,590
35,2016-12-03,594
35,2016-12-04,602
35,2016-12-05,403
35,2016-12-06,537
35,2016-12-07,475
35,2016-12-08,534
35,2016-12-09,558
35,2016-12-10,568
35,2016-12-11,629
35,2016-12-12,411
35,2016-12-13,473
35,2016-12-14,506
35,2016-12-15,512
35,2016-12-16,527
35,2016-12-17,604
35,2016-12-18,621
35,2016-12-19,418
35,2016-12-20,460
35,2016-12-21,470
35,2016-12-22,550
35,2016-12-23,562
35,2016-12-24,588
35,2016-12-25,624
35,2016-12-26,428
35,2016-12-27,493
35,2016-12-28,510
35,2016-12-29,542
35,2016-12-30,591
35,2016-12-31,605
35,2017-01-01,602
35,2017-01-02,393
35,2017-01-03,480
35,2017-01-04,460
35,2017-01-05,499
35,2017-01-06,511
35,2017-01-07,569
35,2017-01-08,572
35,2017-01-09,393
35,2017-01-10,486
35,2017-01-11,474
35,2017-01-12,523
35,2017-01-13,513
35,2017-01-14,597
35,2017-01-15,592
35,2017-01-16,420
35,2017-01-17,453
35,2017-01-18,467
35,2017-01-19,571
35,2017-01-20,535
35,2017-01-21,591
35,2017-01-22,543
35,2017-01-23,398
35,2017-01-24,481
35,2017-01-25,421
35,2017-01-26,473
35,2017-01-27,559
35,2017-01-28,559
35,2017-01-29,627
35,2017-01-30,399
35,2017-01-31,464
35,2017-02-01,533
35,2017-02-02,557
35,2017-02-03,592
35,2017-02-04,644
35,2017-02-05,678
35,2017-02-06,425
35,2017-02-07,543
35,2017-02-08,487
35,2017-02-09,599
35,2017-02-10,568
35,2017-02-11,656
35,2017-02-12,679
35,2017-02-13,474
35,2017-02-14,534
35,2017-02-15,533
35,2017-02-16,578
35,2017-02-17,656
35,2017-02-18,634
35,2017-02-19,673
35,2017-02-20,458
35,2017-02-21,487
35,2017-02-22,506
35,2017-02-23,583
35,2017-02-24,616
35,2017-02-25,660
35,2017-02-26,648
35,2017-02-27,459
35,2017-02-28,511
35,2017-03-01,614
35,2017-03-02,659
35,2017-03-03,730
35,2017-03-04,719
35,2017-03-05,794
35,2017-03-06,514
35,2017-03-07,609
35,2017-03-08,620
35,2017-03-09,644
35,2017-03-10,738
35,2017-03-11,785
35,2017-03-12,768
35,2017-03-13,532
35,2017-03-14,605
35,2017-03-15,605
35,2017-03-16,690
35,2017-03-17,722
35,2017-03-18,750
35,2017-03-19,805
35,2017-03-20,486
35,2017-03-21,597
35,2017-03-22,649
35,2017-03-23,680
35,2017-03-24,701
35,2017-03-25,759
35,2017-03-26,774
35,2017-03-27,566
35,2017-03-28,609
35,2017-03-29,600
35,2017-03-30,677
35,2017-03-31,729
35,2017-04-01,923
35,2017-04-02,901
35,2017-04-03,570
35,2017-04-04,743
35,2017-04-05,705
35,2017-04-06,799
35,2017-04-07,825
35,2017-04-08,851
35,2017-04-09,930
35,2017-04-10,623
35,2017-04-11,745
35,2017-04-12,698
35,2017-04-13,774
35,2017-04-14,834
35,2017-04-15,934
35,2017-04-16,938
35,2017-04-17,599
35,2017-04-18,739
35,2017-04-19,676
35,2017-04-20,778
35,2017-04-21,812
35,2017-04-22,898
35,2017-04-23,935
35,2017-04-24,604
35,2017-04-25,727
35,2017-04-26,744
35,2017-04-27,827
35,2017-04-28,786
35,2017-04-29,873
35,2017-04-30,916
35,2017-05-01,674
35,2017-05-02,739
35,2017-05-03,771
35,2017-05-04,850
35,2017-05-05,880
35,2017-05-06,924
35,2017-05-07,1012
35,2017-05-08,679
35,2017-05-09,734
35,2017-05-10,818
35,2017-05-11,836
35,2017-05-12,885
35,2017-05-13,934
35,2017-05-14,960
35,2017-05-15,648
35,2017-05-16,770
35,2017-05-17,772
35,2017-05-18,839
35,2017-05-19,881
35,2017-05-20,955
35,2017-05-21,945
35,2017-05-22,661
35,2017-05-23,763
35,2017-05-24,790
35,2017-05-25,868
35,2017-05-26,871
35,2017-05-27,898
35,2017-05-28,960
35,2017-05-29,655
35,2017-05-30,756
35,2017-05-31,773
35,2017-06-01,971
35,2017-06-02,929
35,2017-06-03,1018
35,2017-06-04,1056
35,2017-06-05,716
35,2017-06-06,801
35,2017-06-07,834
35,2017-06-08,887
35,2017-06-09,949
35,2017-06-10,974
35,2017-06-11,1075
35,2017-06-12,722
35,2017-06-13,822
35,2017-06-14,889
35,2017-06-15,847
35,2017-06-16,930
35,2017-06-17,1034
35,2017-06-18,1014
35,2017-06-19,646
35,2017-06-20,801
35,2017-06-21,825
35,2017-06-22,891
35,2017-06-23,989
35,2017-06-24,977
35,2017-06-25,1102
35,2017-06-26,718
35,2017-06-27,855
35,2017-06-28,846
35,2017-06-29,933
35,2017-06-30,955
35,2017-07-01,1129
35,2017-07-02,1164
35,2017-07-03,733
35,2017-07-04,853
35,2017-07-05,881
35,2017-07-06,923
35,2017-07-07,997
35,2017-07-08,1061
35,2017-07-09,1101
35,2017-07-10,727
35,2017-07-11,876
35,2017-07-12,869
35,2017-07-13,890
35,2017-07-14,990
35,2017-07-15,1054
35,2017-07-16,1162
35,2017-07-17,735
35,2017-07-18,892
35,2017-07-19,910
35,2017-07-20,906
35,2017-07-21,987
35,2017-07-22,1049
35,2017-07-23,1102
35,2017-07-24,747
35,2017-07-25,873
35,2017-07-26,842
35,2017-07-27,1009
35,2017-07-28,971
35,2017-07-29,1030
35,2017-07-30,1188
35,2017-07-31,745
35,2017-08-01,751
35,2017-08-02,799
35,2017-08-03,836
35,2017-08-04,888
35,2017-08-05,862
35,2017-08-06,933
35,2017-08-07,682
35,2017-08-08,825
35,2017-08-09,775
35,2017-08-10,815
35,2017-08-11,949
35,2017-08-12,944
35,2017-08-13,1032
35,2017-08-14,703
35,2017-08-15,747
35,2017-08-16,741
35,2017-08-17,821
35,2017-08-18,870
35,2017-08-19,951
35,2017-08-20,969
35,2017-08-21,668
35,2017-08-22,763
35,2017-08-23,792
35,2017-08-24,819
35,2017-08-25,873
35,2017-08-26,960
35,2017-08-27,978
35,2017-08-28,632
35,2017-08-29,796
35,2017-08-30,779
35,2017-08-31,884
35,2017-09-01,785
35,2017-09-02,843
35,2017-09-03,907
35,2017-09-04,613
35,2017-09-05,729
35,2017-09-06,668
35,2017-09-07,789
35,2017-09-08,849
35,2017-09-09,897
35,2017-09-10,966
35,2017-09-11,641
35,2017-09-12,703
35,2017-09-13,732
35,2017-09-14,814
35,2017-09-15,796
35,2017-09-16,883
35,2017-09-17,960
35,2017-09-18,598
35,2017-09-19,724
35,2017-09-20,709
35,2017-09-21,747
35,2017-09-22,839
35,2017-09-23,894
35,2017-09-24,893
35,2017-09-25,663
35,2017-09-26,725
35,2017-09-27,772
35,2017-09-28,759
35,2017-09-29,815
35,2017-09-30,865
35,2017-10-01,828
35,2017-10-02,568
35,2017-10-03,697
35,2017-10-04,700
35,2017-10-05,750
35,2017-10-06,778
35,2017-10-07,823
35,2017-10-08,837
35,2017-10-09,537
35,2017-10-10,662
35,2017-10-11,689
35,2017-10-12,771
35,2017-10-13,800
35,2017-10-14,832
35,2017-10-15,878
35,2017-10-16,596
35,2017-10-17,632
35,2017-10-18,649
35,2017-10-19,754
35,2017-10-20,731
35,2017-10-21,818
35,2017-10-22,838
35,2017-10-23,614
35,2017-10-24,635
35,2017-10-25,640
35,2017-10-26,726
35,2017-10-27,765
35,2017-10-28,805
35,2017-10-29,832
35,2017-10-30,560
35,2017-10-31,679
35,2017-11-01,704
35,2017-11-02,805
35,2017-11-03,843
35,2017-11-04,901
35,2017-11-05,897
35,2017-11-06,542
35,2017-11-07,703
35,2017-11-08,721
35,2017-11-09,809
35,2017-11-10,819
35,2017-11-11,865
35,2017-11-12,944
35,2017-11-13,633
35,2017-11-14,672
35,2017-11-15,765
35,2017-11-16,833
35,2017-11-17,816
35,2017-11-18,879
35,2017-11-19,913
35,2017-11-20,574
35,2017-11-21,686
35,2017-11-22,674
35,2017-11-23,800
35,2017-11-24,800
35,2017-11-25,910
35,2017-11-26,929
35,2017-11-27,600
35,2017-11-28,706
35,2017-11-29,741
35,2017-11-30,795
35,2017-12-01,603
35,2017-12-02,638
35,2017-12-03,678
35,2017-12-04,470
35,2017-12-05,507
35,2017-12-06,534
35,2017-12-07,544
35,2017-12-08,594
35,2017-12-09,623
35,2017-12-10,644
35,2017-12-11,437
35,2017-12-12,538
35,2017-12-13,486
35,2017-12-14,583
35,2017-12-15,604
35,2017-12-16,633
35,2017-12-17,661
35,2017-12-18,439
35,2017-12-19,520
35,2017-12-20,515
35,2017-12-21,531
35,2017-12-22,612
35,2017-12-23,637
35,2017-12-24,600
35,2017-12-25,459
35,2017-12-26,559
35,2017-12-27,530
35,2017-12-28,499
35,2017-12-29,585
35,2017-12-30,640
35,2017-12-31,647
36,2013-01-01,431
36,2013-01-02,391
36,2013-01-03,443
36,2013-01-04,466
36,2013-01-05,453
36,2013-01-06,507
36,2013-01-07,356
36,2013-01-08,390
36,2013-01-09,412
36,2013-01-10,448
36,2013-01-11,450
36,2013-01-12,503
36,2013-01-13,537
36,2013-01-14,343
36,2013-01-15,359
36,2013-01-16,381
36,2013-01-17,450
36,2013-01-18,436
36,2013-01-19,448
36,2013-01-20,527
36,2013-01-21,357
36,2013-01-22,362
36,2013-01-23,425
36,2013-01-24,450
36,2013-01-25,427
36,2013-01-26,434
36,2013-01-27,537
36,2013-01-28,354
36,2013-01-29,390
36,2013-01-30,409
36,2013-01-31,423
36,2013-02-01,548
36,2013-02-02,534
36,2013-02-03,589
36,2013-02-04,370
36,2013-02-05,427
36,2013-02-06,424
36,2013-02-07,494
36,2013-02-08,481
36,2013-02-09,564
36,2013-02-10,587
36,2013-02-11,369
36,2013-02-12,464
36,2013-02-13,444
36,2013-02-14,477
36,2013-02-15,537
36,2013-02-16,575
36,2013-02-17,497
36,2013-02-18,375
36,2013-02-19,440
36,2013-02-20,450
36,2013-02-21,457
36,2013-02-22,530
36,2013-02-23,523
36,2013-02-24,533
36,2013-02-25,379
36,2013-02-26,453
36,2013-02-27,437
36,2013-02-28,444
36,2013-03-01,607
36,2013-03-02,656
36,2013-03-03,680
36,2013-03-04,479
36,2013-03-05,520
36,2013-03-06,579
36,2013-03-07,587
36,2013-03-08,630
36,2013-03-09,657
36,2013-03-10,662
36,2013-03-11,415
36,2013-03-12,536
36,2013-03-13,536
36,2013-03-14,600
36,2013-03-15,613
36,2013-03-16,645
36,2013-03-17,706
36,2013-03-18,416
36,2013-03-19,594
36,2013-03-20,518
36,2013-03-21,566
36,2013-03-22,622
36,2013-03-23,637
36,2013-03-24,678
36,2013-03-25,421
36,2013-03-26,576
36,2013-03-27,522
36,2013-03-28,591
36,2013-03-29,614
36,2013-03-30,651
36,2013-03-31,698
36,2013-04-01,513
36,2013-04-02,635
36,2013-04-03,619
36,2013-04-04,637
36,2013-04-05,717
36,2013-04-06,753
36,2013-04-07,777
36,2013-04-08,527
36,2013-04-09,626
36,2013-04-10,617
36,2013-04-11,672
36,2013-04-12,696
36,2013-04-13,753
36,2013-04-14,831
36,2013-04-15,486
36,2013-04-16,590
36,2013-04-17,607
36,2013-04-18,734
36,2013-04-19,711
36,2013-04-20,766
36,2013-04-21,830
36,2013-04-22,550
36,2013-04-23,610
36,2013-04-24,627
36,2013-04-25,697
36,2013-04-26,688
36,2013-04-27,731
36,2013-04-28,761
36,2013-04-29,573
36,2013-04-30,641
36,2013-05-01,678
36,2013-05-02,716
36,2013-05-03,773
36,2013-05-04,832
36,2013-05-05,863
36,2013-05-06,583
36,2013-05-07,672
36,2013-05-08,678
36,2013-05-09,703
36,2013-05-10,740
36,2013-05-11,783
36,2013-05-12,806
36,2013-05-13,561
36,2013-05-14,669
36,2013-05-15,688
36,2013-05-16,734
36,2013-05-17,734
36,2013-05-18,806
36,2013-05-19,862
36,2013-05-20,579
36,2013-05-21,647
36,2013-05-22,670
36,2013-05-23,745
36,2013-05-24,783
36,2013-05-25,788
36,2013-05-26,845
36,2013-05-27,561
36,2013-05-28,667
36,2013-05-29,717
36,2013-05-30,723
36,2013-05-31,761
36,2013-06-01,897
36,2013-06-02,921
36,2013-06-03,608
